"","player_api_id","player_name","overall_rating","gk_rating","num_of_appearances","num_of_leagues"
"1809",566408,"Carlos Ponck",61,55,1,1
"1810",38136,"Carlos Reina Aranda",NA,NA,77,1
"1811",34479,"Carlos Salcido",81,152,58,1
"1812",34479,"Carlos Salcido",81,152,58,2
"1813",40939,"Carlos Saleiro",74,139,17,1
"1814",56972,"Carlos Sanchez",77,153,172,3
"1815",56972,"Carlos Sanchez",77,153,172,2
"1816",56972,"Carlos Sanchez",77,153,172,1
"1817",569171,"Carlos Santos",66,54,25,1
"1818",68482,"Carlos Servin",64,316,3,1
"1819",38817,"Carlos Tevez",NA,NA,174,1
"1820",38817,"Carlos Tevez",NA,NA,174,2
"1821",183440,"Carlos Tomas",65,135,1,1
"1822",27785,"Carlos Valdez",69,168,30,1
"1823",25952,"Carlos Varela",69,137,31,1
"1824",75342,"Carlos Vela",83,146,135,1
"1825",75342,"Carlos Vela",83,146,135,2
"1826",518240,"Carlos Vigaray",70,50,19,1
"1827",106309,"Carlos Zambrano",77,139,129,1
"1828",40841,"Carlos",70,343,28,1
"1829",34543,"Carlton Cole",78,116,104,1
"1830",562725,"Carlton Morris",59,59,26,1
"1831",38004,"Carmelo Gonzalez",NA,NA,48,1
"1832",157899,"Carreno Enrique Javier",60,109,1,1
"1833",27548,"Carsten Cullmann",64,55,1,1
"1834",35881,"Carsten Rothenbach",69,140,13,1
"1835",248154,"Cas Peters",68,53,28,1
"1836",208494,"Casemiro",79,67,40,1
"1837",208494,"Casemiro",79,67,40,2
"1838",315036,"Cassio Magalhaes",61,49,3,1
"1839",101584,"Cassio",NA,NA,9,1
"1840",19515,"Cassio",74,365,193,1
"1841",45312,"Cassio",70,45,21,1
"1842",46531,"Casto Espinosa",73,359,45,1
"1843",32675,"Cata Diaz",83,151,142,1
"1844",171968,"Caue",65,49,34,1
"1845",282276,"Cauley Woodrow",63,69,3,1
"1846",200238,"Cayfano Latupeirissa",62,28,3,1
"1847",312561,"Cedric Badjeck",61,45,1,1
"1848",201939,"Cedric Bakambu",80,45,60,1
"1849",201939,"Cedric Bakambu",80,45,60,2
"1850",41194,"Cedric Barbosa",74,58,74,1
"1851",39153,"Cedric Berthelin",65,316,41,1
"1852",131486,"Cedric Betremieux",61,98,1,NA
"1853",451982,"Cedric Brunner",60,50,22,1
"1854",46708,"Cedric Cambon",71,53,80,1
"1855",26168,"Cedric Carrasso",83,408,268,1
"1856",46890,"Cedric Collet",NA,NA,8,1
"1857",154276,"Cedric D'Ulivo",68,124,23,1
"1858",41146,"Cedric Faure",77,63,22,1
"1859",41146,"Cedric Faure",77,63,22,2
"1860",11323,"Cedric Hengbart",78,119,144,1
"1861",473858,"Cedric Hountondji",69,57,13,1
"1862",726956,"Cedric Itten",54,41,4,1
"1863",41121,"Cedric Kante",74,151,81,1
"1864",27512,"Cedric Makiadi",75,135,125,1
"1865",71603,"Cedric Mongongu",74,133,102,1
"1866",160627,"Cedric Soares",78,60,109,2
"1867",160627,"Cedric Soares",78,60,109,1
"1868",36016,"Cedric van der Gun",71,123,30,1
"1869",26287,"Cedric Varrault",76,53,70,1
"1870",466308,"Cedric Yambere",68,57,28,1
"1871",187279,"Cedric",72,112,4,1
"1872",33682,"Cees Paauwe",68,335,12,1
"1873",659779,"Celestine Lazarus",53,58,1,1
"1874",181194,"Celestino",66,98,34,1
"1875",51953,"Celso Borges",77,119,25,1
"1876",159465,"Celso Ortiz",74,135,64,1
"1877",36836,"Cephas Chimedza",67,107,19,1
"1878",37440,"Cesar Arzo",76,155,91,1
"1879",37440,"Cesar Arzo",76,155,91,2
"1880",72541,"Cesar Azpilicueta",82,141,224,3
"1881",72541,"Cesar Azpilicueta",82,141,224,1
"1882",72541,"Cesar Azpilicueta",82,141,224,2
"1883",30472,"Cesar Delgado",82,154,24,1
"1884",25782,"Cesar Fernando",62,143,45,1
"1885",33828,"Cesar Navas",76,146,9,1
"1886",38888,"Cesar Peixoto",NA,NA,66,1
"1887",24494,"Cesar Sanchez",80,414,64,1
"1888",39702,"Cesar",NA,NA,1,1
"1889",450293,"Cesar",67,42,2,1
"1890",39419,"Cesare Bovo",NA,NA,155,1
"1891",27721,"Cesare Natali",78,144,123,1
"1892",30613,"Cesc Fabregas",89,166,217,2
"1893",30613,"Cesc Fabregas",89,166,217,1
"1894",78314,"Ceyhun Gulselam",74,122,15,1
"1895",92375,"Cezary Wilk",72,132,85,1
"1896",36040,"Chadli Amri",70,132,3,1
"1897",538336,"Chadrac Akolo",56,49,4,1
"1898",134220,"Chafik Najih",60,117,1,NA
"1899",185067,"Chaher Zarour",68,125,14,1
"1900",46468,"Chahir Belghazouani",NA,NA,15,1
"1901",248169,"Chaker Alhadhur",67,58,17,1
"1902",111925,"Chaker Zouaghi",63,52,17,1
"1903",277761,"Chancel Mbemba",77,53,31,2
"1904",277761,"Chancel Mbemba",77,53,31,1
"1905",33100,"Chaouki Ben Saada",72,132,42,1
"1906",209439,"Charalampos Mavrias",71,54,1,1
"1907",50638,"Charles Aranguiz",78,55,3,1
"1908",93470,"Charles Diers",65,127,1,1
"1909",5700,"Charles Dissels",65,132,1,1
"1910",78185,"Charles Kabore",77,138,64,1
"1911",40570,"Charles Mulgrew",NA,NA,145,1
"1912",29581,"Charles N'Zogbia",79,144,127,1
"1913",93448,"Charles Nwaogu Uchenna",61,46,1,1
"1914",743720,"Charles Pickel",50,53,1,1
"1915",35882,"Charles Takyi",71,150,18,1
"1916",481106,"Charles Telfer",63,57,11,1
"1917",720738,"Charles Traore",55,52,5,1
"1918",426633,"Charles-Elie Leprevotte",57,35,1,1
"1919",213653,"Charles",76,53,74,1
"1920",39109,"Charlie Adam",80,153,116,1
"1921",39109,"Charlie Adam",80,153,116,2
"1922",187266,"Charlie Austin",77,96,27,1
"1923",68237,"Charlie Daniels",71,112,37,1
"1924",47333,"Charlie Davies",74,114,6,1
"1925",260969,"Charlie I'Anson",62,57,1,1
"1926",289137,"Charlie Taylor",69,54,1,1
"1927",480213,"Charlie Trafford",58,41,1,1
"1928",112119,"Charlison Benschop",73,110,58,1
"1929",112119,"Charlison Benschop",73,110,58,2
"1930",178506,"Charlton Vicento",66,121,35,1
"1931",722766,"Charly Musonda",71,36,10,1
"1932",520299,"Charni Ekangamene",61,50,4,1
"1933",27654,"Chavdar Yankov",73,151,1,1
"1934",107216,"Ched Evans",69,117,1,1
"1935",40707,"Cheick Diabate",77,108,79,1
"1936",186153,"Cheick Doukoure",66,116,16,1
"1937",279449,"Cheick Fantamady Diarra",67,53,5,1
"1938",38373,"Cheik Tiote",82,137,127,2
"1939",38373,"Cheik Tiote",82,137,127,1
"1940",94549,"Cheikh Mbengue",75,139,193,1
"1941",426612,"Cheikh Ndoye",76,58,26,1
"1942",148302,"Cheikhou Kouyate",76,135,105,2
"1943",148302,"Cheikhou Kouyate",76,135,105,1
"1944",75600,"Chema",72,352,3,NA
"1945",38312,"Chemcedine El Araichi",64,127,10,1
"1946",120737,"Chengdong Zhang",70,42,22,1
"1947",98357,"Chico Silva",60,116,4,NA
"1948",74663,"Chico",77,108,137,2
"1949",74663,"Chico",77,108,137,1
"1950",74663,"Chico",77,108,137,3
"1951",666954,"Chidozie Awaziem",70,55,10,1
"1952",36133,"Chinedu Ede",NA,NA,26,1
"1953",36133,"Chinedu Ede",NA,NA,26,2
"1954",40176,"Chinedu Obasi",79,119,67,1
"1955",98401,"Chiro N'Toko",64,42,3,1
"1956",210186,"Chistopher Mfuyi,25",57,138,24,1
"1957",43247,"Chris Baird",75,155,76,1
"1958",113772,"Chris Basham",69,137,3,1
"1959",23257,"Chris Brunt",75,148,181,1
"1960",240540,"Chris Chantler",59,45,14,1
"1961",32415,"Chris Clark",NA,NA,15,1
"1962",38856,"Chris Eagles",NA,NA,39,1
"1963",179050,"Chris Erskine",65,60,36,1
"1964",38067,"Chris Gunter",73,138,22,1
"1965",110947,"Chris Herd",70,142,16,1
"1966",32622,"Chris Hogg",NA,NA,90,1
"1967",40137,"Chris Humphrey",69,111,90,1
"1968",32474,"Chris Innes",63,119,20,1
"1969",23431,"Chris Iwelumo",73,117,1,1
"1970",47551,"Chris Katongo,30",78,129,22,1
"1971",23724,"Chris Killen",NA,NA,1,1
"1972",34421,"Chris Kirkland",77,391,68,1
"1973",265363,"Chris Loewe",73,54,6,1
"1974",75500,"Chris Makiese",64,122,13,1
"1975",94313,"Chris Malonga",74,123,46,1
"1976",94313,"Chris Malonga",74,123,46,2
"1977",94313,"Chris Malonga",74,123,46,3
"1978",47555,"Chris Martin",72,93,1,1
"1979",243248,"Chris Mavinga",73,57,61,1
"1980",21849,"Chris McCann",73,150,6,1
"1981",17528,"Chris Millar",63,129,190,1
"1982",388025,"Chris Philipps",62,47,6,1
"1983",23728,"Chris Porter",NA,NA,20,1
"1984",24163,"Chris Riggott",75,77,17,1
"1985",21914,"Chris Robertson",63,105,16,1
"1986",165823,"Chris Smalling",83,133,109,1
"1987",34656,"Chris Smith",63,317,19,1
"1988",23729,"Chris Swailes",60,111,16,1
"1989",23016,"Chris Turner",60,133,1,1
"1990",27471,"Chris",76,145,47,1
"1991",266280,"Christ Mbondi",57,41,1,1
"1992",45496,"Christiaan Kum",70,127,168,1
"1993",34530,"Christian Abbiati",85,417,167,1
"1994",282474,"Christian Alfonso",68,50,1,1
"1995",41861,"Christian Amoroso",74,142,7,1
"1996",242887,"Christian Atsu",76,56,41,1
"1997",242887,"Christian Atsu",76,56,41,2
"1998",242887,"Christian Atsu",76,56,41,3
"1999",111068,"Christian Bekamenga",71,81,17,1
"2000",148315,"Christian Benteke",82,104,149,2
"2001",148315,"Christian Benteke",82,104,149,1
"2002",39444,"Christian Brocchi",77,148,75,1
"2003",67890,"Christian Bruels",72,47,91,2
"2004",67890,"Christian Bruels",72,47,91,1
"2005",178804,"Christian Clemens",75,144,70,1
"2006",24742,"Christian Dailly",NA,NA,3,1
"2007",39334,"Christian Daniel Ledesma",82,155,177,1
"2008",58358,"Christian Dorda",65,118,33,1
"2009",58358,"Christian Dorda",65,118,33,3
"2010",58358,"Christian Dorda",65,118,33,2
"2011",37381,"Christian Eichner",75,145,95,1
"2012",33772,"Christian Eigler",72,126,30,1
"2013",157723,"Christian Eriksen",84,138,153,1
"2014",157723,"Christian Eriksen",84,138,153,2
"2015",18664,"Christian Fernandez",72,142,65,1
"2016",43061,"Christian Fuchs",77,145,184,1
"2017",43061,"Christian Fuchs",77,145,184,2
"2018",27324,"Christian Gentner",78,148,191,1
"2019",282475,"Christian Gomez",70,43,17,1
"2020",40290,"Christian Grindheim",74,144,61,1
"2021",355358,"Christian Guenter",72,55,59,1
"2022",304017,"Christian Irobiso",63,54,1,1
"2023",149219,"Christian Kabasele",75,61,53,1
"2024",35437,"Christian Kalvenes",70,139,3,1
"2025",46230,"Christian Kinkela",67,140,7,1
"2026",67357,"Christian Leite",59,296,2,1
"2027",35988,"Christian Lell",74,139,66,2
"2028",35988,"Christian Lell",74,139,66,1
"2029",39535,"Christian Maggio",81,158,197,1
"2030",448805,"Christian Mathenia",72,355,33,1
"2031",33956,"Christian Nade",68,96,34,1
"2032",25549,"Christian Obodo",79,144,16,2
"2033",25549,"Christian Obodo",79,144,16,1
"2034",30250,"Christian Pander",78,165,55,1
"2035",27693,"Christian Panucci",80,145,37,1
"2036",41727,"Christian Pouga",69,86,30,2
"2037",32937,"Christian Poulsen",83,164,69,2
"2038",32937,"Christian Poulsen",83,164,69,4
"2039",32937,"Christian Poulsen",83,164,69,3
"2040",32937,"Christian Poulsen",83,164,69,1
"2041",50669,"Christian Puggioni",75,370,55,1
"2042",688295,"Christian Pulisic",65,63,1,1
"2043",288349,"Christian Santos",71,121,28,1
"2044",66930,"Christian Schlauri",53,49,6,1
"2045",92252,"Christian Schneuwly",69,115,117,1
"2046",25483,"Christian Schulz",75,157,211,1
"2047",25260,"Christian Schwegler",NA,NA,12,1
"2048",97727,"Christian Strohdiek",70,96,18,1
"2049",195783,"Christian Supusepa",64,55,31,1
"2050",39541,"Christian Terlizzi",77,155,59,1
"2051",34971,"Christian Tiffert",76,142,40,1
"2052",38183,"Christian Timm",72,127,3,1
"2053",27774,"Christian Traesch",78,132,168,1
"2054",35991,"Christian Vander",67,331,3,1
"2055",38490,"Christian Vieri",NA,NA,1,1
"2056",37354,"Christian Weber",70,132,1,1
"2057",27488,"Christian Wetklo",74,363,83,1
"2058",480799,"Christian",68,45,10,1
"2059",281847,"Christie Elliot",62,59,9,1
"2060",36051,"Christoph Dabrowski",74,150,56,1
"2061",185342,"Christoph Hemlein",67,49,17,1
"2062",29543,"Christoph Janker",70,107,21,1
"2063",269788,"Christoph Kramer",79,44,85,1
"2064",30649,"Christoph Metzelder",87,145,55,2
"2065",30649,"Christoph Metzelder",87,145,55,1
"2066",180126,"Christoph Moritz",74,140,54,1
"2067",30912,"Christoph Spycher",75,132,120,1
"2068",30912,"Christoph Spycher",75,132,120,2
"2069",32581,"Christophe Berra",NA,NA,114,2
"2070",32581,"Christophe Berra",NA,NA,114,1
"2071",202510,"Christophe Bertjens",52,47,1,1
"2072",38246,"Christophe Gregoire",71,105,19,1
"2073",38246,"Christophe Gregoire",71,105,19,2
"2074",37044,"Christophe Grondin",69,135,15,1
"2075",40730,"Christophe Jallet",NA,NA,179,1
"2076",277412,"Christophe Kerbrat",75,54,87,1
"2077",42292,"Christophe Lambert",56,124,14,1
"2078",41176,"Christophe Landrin",76,137,35,1
"2079",26916,"Christophe Lepoint",71,137,71,1
"2080",46884,"Christophe Mandanne",74,127,34,1
"2081",41186,"Christophe Revault",78,386,33,1
"2082",200965,"Christopher Avevor",67,45,4,1
"2083",523758,"Christopher Cadden",53,56,13,1
"2084",407747,"Christopher Dilo",58,290,6,1
"2085",154229,"Christopher Glombard",70,48,31,1
"2086",36029,"Christopher Heimeroth",72,353,27,1
"2087",303343,"Christopher Johnston",66,55,20,1
"2088",314399,"Christopher Kane",61,61,12,1
"2089",192711,"Christopher Maboulou",72,61,6,1
"2090",32421,"Christopher Maguire",NA,NA,59,1
"2091",728125,"Christopher McLaughlin",50,49,2,1
"2092",33954,"Christopher Mitchell",56,87,3,1
"2093",704523,"Christopher Nkunku",62,43,3,1
"2094",94690,"Christopher Noethe",70,97,3,1
"2095",190010,"Christopher Oualembo",67,64,32,2
"2096",190010,"Christopher Oualembo",67,64,32,1
"2097",207952,"Christopher Routis",59,62,34,1
"2098",19020,"Christopher Samba",NA,NA,120,1
"2099",50395,"Christopher Schorch",68,121,14,1
"2100",460635,"Christopher Teichmann",56,44,3,1
"2101",201101,"Christopher Verbist",58,49,1,1
"2102",408104,"Christos Donis",65,46,1,1
"2103",12985,"Christos Karypidis",NA,NA,22,1
"2104",31092,"Chu-Young Park",NA,NA,59,1
"2105",31092,"Chu-Young Park",NA,NA,59,2
"2106",298665,"Chuks Aneke",68,46,16,1
"2107",319055,"Chuli",71,53,1,1
"2108",150279,"Chumbinho",64,135,3,NA
"2109",130670,"Chung-Yong Lee",78,140,54,1
"2110",161414,"Ciaran Clark",77,125,115,1
"2111",31244,"Cicero",78,144,42,1
"2112",43303,"Cicero",71,67,45,1
"2113",172430,"Cicinho",76,40,19,1
"2114",30996,"Cicinho",80,152,17,1
"2115",469282,"Cihat Celik",60,50,1,1
"2116",56852,"Cillian Sheridan",65,68,70,1
"2117",40203,"Ciprian Marica",76,128,57,2
"2118",103218,"Ciprian Tatarusanu",75,376,46,1
"2119",37768,"Ciro Capuano",73,156,85,1
"2120",161660,"Ciro Immobile",80,122,74,1
"2121",161660,"Ciro Immobile",80,122,74,3
"2122",161660,"Ciro Immobile",80,122,74,2
"2123",39713,"Ciro Polito",71,350,4,1
"2124",37211,"Civard Sprockel",68,136,48,1
"2125",41852,"Claiton Dos Santos",72,60,4,1
"2126",400962,"Clarck Nsikulu",68,59,13,1
"2127",26096,"Clarence Seedorf",83,154,70,1
"2128",199325,"Clark Robertson",61,49,37,1
"2129",23349,"Clarke Carlisle",74,125,25,1
"2130",94033,"Claude Dielna",68,103,16,1
"2131",17296,"Claude Gnakpa",58,72,1,1
"2132",474102,"Claude Goncalves",68,62,6,1
"2133",30695,"Claude Makelele",82,142,87,1
"2134",114688,"Claudemir",76,136,60,2
"2135",114688,"Claudemir",76,136,60,1
"2136",19524,"Claudemir",70,53,88,1
"2137",71602,"Claudio Beauvue",79,96,52,1
"2138",71602,"Claudio Beauvue",79,96,52,2
"2139",41862,"Claudio Bellucci",78,115,23,1
"2140",37421,"Claudio Bravo",83,416,212,1
"2141",26161,"Claudio Cacapa",81,142,3,1
"2142",38113,"Claudio Lito",71,124,39,1
"2143",42294,"Claudio Lustenberger",65,115,199,1
"2144",41890,"Claudio Marchisio",85,164,204,1
"2145",18853,"Claudio Morel",73,181,7,1
"2146",39218,"Claudio Pani",66,147,1,1
"2147",19427,"Claudio Pitbull",NA,NA,31,1
"2148",25366,"Claudio Pizarro",84,119,127,1
"2149",181433,"Claudio Ramos",66,331,19,1
"2150",39208,"Claudio Rivalta",71,137,9,1
"2151",41874,"Claudio Terzi",NA,NA,75,1
"2152",113968,"Claudio Yacob",79,41,86,1
"2153",164338,"Claudio",71,46,41,1
"2154",26263,"Claudiu Keseru",75,115,10,1
"2155",181313,"Clebao",70,57,5,1
"2156",31498,"Cleber Santana",78,148,25,1
"2157",307069,"Cleber",74,58,18,1
"2158",185518,"Clemens Fandrich",65,134,7,1
"2159",35989,"Clemens Fritz",79,141,204,1
"2160",118298,"Clemens Walch",67,126,3,1
"2161",41174,"Clement Chantome",77,145,106,1
"2162",182925,"Clement Grenier",79,127,57,1
"2163",311009,"Clement Maury",70,360,17,1
"2164",277444,"Clement Tainmont",71,41,21,1
"2165",470836,"Clesio Bauque",65,62,1,NA
"2166",23864,"Cleveland Taylor",66,125,5,1
"2167",360509,"Cleyton",69,43,33,1
"2168",30956,"Clint Dempsey",NA,NA,144,1
"2169",23311,"Clint Hill",72,110,65,1
"2170",266105,"Clinton Mata",66,47,12,1
"2171",409161,"Clinton Njie",69,52,8,1
"2172",311111,"Cofie Bekoe",63,39,3,1
"2173",151063,"Coke",80,138,102,1
"2174",208699,"Colin Coosemans",69,346,33,1
"2175",35524,"Colin Healy",71,120,6,1
"2176",38865,"Colin Kazim-Richards",NA,NA,43,3
"2177",38865,"Colin Kazim-Richards",NA,NA,43,2
"2178",35475,"Colin McMenamin",61,46,6,1
"2179",32706,"Colin Nish",75,128,80,1
"2180",703659,"Colin Trachsel",51,48,1,1
"2181",417756,"Coll Donaldson",61,61,5,1
"2182",37156,"Collin Benjamin",74,143,9,1
"2183",30963,"Collin Samuel",64,127,26,1
"2184",243486,"Collin van Eijk",57,291,1,NA
"2185",462085,"Collins Fai",68,46,3,1
"2186",24037,"Collins John",77,127,4,1
"2187",277796,"Connor Laerenbergh",57,53,1,1
"2188",611682,"Connor Randall",55,46,1,1
"2189",237562,"Connor Ripley",62,320,18,1
"2190",169721,"Connor Wickham",73,52,64,1
"2191",470003,"Conor Brennan",51,252,4,1
"2192",571546,"Conor Grant",63,53,3,1
"2193",419765,"Conor Newton",63,53,36,1
"2194",355740,"Conor Pepper",60,53,1,1
"2195",77727,"Conor Sammon",72,132,51,2
"2196",77727,"Conor Sammon",72,132,51,1
"2197",295069,"Conor Townsend",65,52,16,1
"2198",159663,"Conrad Balatoni",63,59,63,1
"2199",28081,"Constant Djakpa",75,145,52,1
"2200",318535,"Constantin Nica",63,51,6,1
"2201",424391,"Corentin Fiore",68,63,10,1
"2202",363359,"Corentin Jean",70,58,33,1
"2203",611714,"Corentin Kocur",54,51,1,1
"2204",473852,"Corentin Tolisso",76,54,57,1
"2205",43345,"Cornel Predescu",56,43,1,NA
"2206",38581,"Corona",NA,NA,76,1
"2207",37473,"Cosmin Contra",76,139,10,1
"2208",43338,"Cosmin Moti",71,62,1,1
"2209",103428,"Costel Pantilimon",76,378,26,1
"2210",41073,"Craig Beattie",71,109,3,1
"2211",33781,"Craig Bellamy",82,130,52,1
"2212",32907,"Craig Bryson",73,145,92,1
"2213",40548,"Craig Cathcart",73,90,48,1
"2214",33693,"Craig Conway",74,132,75,1
"2215",46377,"Craig Curran",62,113,30,1
"2216",32674,"Craig Dargo",77,115,29,1
"2217",169162,"Craig Dawson",68,99,82,1
"2218",187668,"Craig Eastmond",66,139,2,1
"2219",24260,"Craig Easton",62,141,1,1
"2220",23034,"Craig Fagan",72,151,16,1
"2221",25075,"Craig Gardner",75,135,78,1
"2222",32562,"Craig Gordon",81,405,122,2
"2223",411207,"Craig Moore",54,54,4,1
"2224",410361,"Craig Murray",53,53,1,1
"2225",150596,"Craig Noone",72,122,6,1
"2226",109191,"Craig Reid",62,57,26,1
"2227",33914,"Craig Samson",68,332,162,1
"2228",419136,"Craig Slater",62,54,52,1
"2229",443967,"Craig Storie",56,54,3,1
"2230",183515,"Craig Thomson",65,132,30,1
"2231",408981,"Craig Thomson",53,62,1,1
"2232",473822,"Craig Wighton",57,49,4,1
"2233",25584,"Cribari",77,143,47,1
"2234",96839,"Cris Santos",69,117,31,1
"2235",30931,"Cris",89,147,86,1
"2236",528508,"Crislan",72,65,3,1
"2237",113695,"Cristian Alvarez",77,380,70,1
"2238",361340,"Cristian Amado",69,58,1,1
"2239",243608,"Cristian Battocchio",68,57,1,1
"2240",359189,"Cristian Benavente",63,49,1,1
"2241",31073,"Cristian Benitez",79,125,20,1
"2242",102628,"Cristian Bustos",69,145,1,1
"2243",439933,"Cristian Ceballos",69,46,6,1
"2244",27692,"Cristian Chivu",85,151,78,1
"2245",274456,"Cristian Cuevas",67,48,10,1
"2246",46297,"Cristian Daniel Ansaldi",79,151,28,1
"2247",46297,"Cristian Daniel Ansaldi",79,151,28,2
"2248",8840,"Cristian Florin Ianu",66,140,55,1
"2249",114076,"Cristian Gamboa",74,56,1,1
"2250",500791,"Cristian Herrera",70,61,10,1
"2251",37445,"Cristian Hidalgo",72,147,4,1
"2252",18590,"Cristian Llama",75,149,15,1
"2253",287226,"Cristian Lobato",69,57,1,1
"2254",114339,"Cristian Maidana",74,142,3,1
"2255",574845,"Cristian Manea",63,42,2,1
"2256",24791,"Cristian Molinaro",77,147,162,1
"2257",24791,"Cristian Molinaro",77,147,162,2
"2258",115330,"Cristian Pasquato",74,121,6,1
"2259",33889,"Cristian Portilla",67,152,3,1
"2260",282692,"Cristian Portu",72,67,1,1
"2261",42650,"Cristian Raimondi",72,141,94,1
"2262",31104,"Cristian Riveros",76,160,3,1
"2263",26310,"Cristian Rodriguez",81,145,47,1
"2264",26310,"Cristian Rodriguez",81,145,47,2
"2265",12766,"Cristian Sapunaru",77,132,80,2
"2266",12766,"Cristian Sapunaru",77,132,80,1
"2267",39714,"Cristian Silvestri",72,144,13,1
"2268",41763,"Cristian Stellini",67,131,1,1
"2269",58294,"Cristian Stuani",75,126,97,1
"2270",183544,"Cristian Suarez",71,51,3,1
"2271",213704,"Cristian Tello Herrera",79,56,47,1
"2272",213704,"Cristian Tello Herrera",79,56,47,2
"2273",213704,"Cristian Tello Herrera",79,56,47,3
"2274",181189,"Cristian Trombetta",66,41,3,1
"2275",30906,"Cristian Zaccardo",81,141,153,2
"2276",30906,"Cristian Zaccardo",81,141,153,1
"2277",24970,"Cristian Zapata",80,131,174,2
"2278",27701,"Cristian Zenoni",72,51,41,1
"2279",239350,"Cristiano Biraghi",73,49,60,2
"2280",239350,"Cristiano Biraghi",73,49,60,1
"2281",39229,"Cristiano Del Grosso",72,149,137,1
"2282",38762,"Cristiano Doni",NA,NA,50,1
"2283",25337,"Cristiano Lucarelli",85,131,29,1
"2284",39313,"Cristiano Lupatelli",70,343,4,1
"2285",239964,"Cristiano Piccini",73,40,20,1
"2286",239964,"Cristiano Piccini",73,40,20,2
"2287",30893,"Cristiano Ronaldo",93,145,251,1
"2288",30893,"Cristiano Ronaldo",93,145,251,2
"2289",31739,"Cristiano Zanetti",82,172,35,1
"2290",163887,"Cristiano",68,337,27,1
"2291",22428,"Cristiano",74,142,45,1
"2292",50449,"Cristobal Jorquera",75,60,17,1
"2293",169753,"Cristobal",69,144,1,1
"2294",179059,"Cristophe Diandy",68,135,54,1
"2295",39388,"Csaba Feher",NA,NA,52,1
"2296",11061,"Csaba Horvath",66,122,108,1
"2297",11061,"Csaba Horvath",66,122,108,2
"2298",149855,"Cuco Martina",71,67,90,2
"2299",149855,"Cuco Martina",71,67,90,1
"2300",640725,"Curro Sanchez",61,46,1,1
"2301",24658,"Curtis Davies",78,137,96,1
"2302",291854,"Curtis Good",63,47,3,1
"2303",30577,"Custodio",77,144,87,1
"2304",104388,"Cyprien Baguette,23",58,292,24,1
"2305",40687,"Cyriaque Louvion",68,133,11,1
"2306",307015,"Cyriaque Rivieyran",66,56,3,1
"2307",526230,"Cyriel Dessers",65,58,4,1
"2308",26325,"Cyril Jeunechamp",75,128,60,1
"2309",26289,"Cyril Rool",75,140,18,1
"2310",38920,"Cyril Thereau",78,136,188,1
"2311",46224,"Cyrille Merville",70,354,19,1
"2312",110113,"Daan Bovenberg",68,53,45,1
"2313",282011,"Daan Disveld",61,50,1,1
"2314",279105,"Daan Smith",61,53,10,1
"2315",39878,"Daan van Gijseghem",69,141,41,1
"2316",512747,"Dabney Dos Santos",70,56,37,1
"2317",96615,"Dady",NA,NA,33,1
"2318",96615,"Dady",NA,NA,33,2
"2319",559029,"Daimy Deflem",57,45,1,1
"2320",30526,"Daisuke Matsui",75,148,34,1
"2321",30526,"Daisuke Matsui",75,148,34,2
"2322",522750,"Dalbert",71,43,11,1
"2323",611840,"Dalcio Gomes",69,46,6,1
"2324",356400,"Dale Carrick",58,46,11,1
"2325",161012,"Daley Blind",81,135,159,2
"2326",161012,"Daley Blind",81,135,159,1
"2327",514806,"Daley Sinkgraven",74,63,37,1
"2328",12320,"Dalibor Pleva",60,47,12,1
"2329",33967,"Dalibor Stevanovic",74,161,63,2
"2330",33967,"Dalibor Stevanovic",74,161,63,1
"2331",77813,"Dalibor Veselinovic",69,69,46,1
"2332",38837,"DaMarcus Beasley",NA,NA,8,1
"2333",101969,"Dame N'Doye",80,121,14,1
"2334",132830,"Damian Bellon",56,120,6,1
"2335",433760,"Damian Ciechanowski",53,41,3,1
"2336",196238,"Damian Dabrowski",68,115,73,1
"2337",56867,"Damian Escudero",74,138,4,1
"2338",429845,"Damian Garbacik",51,56,1,1
"2339",173393,"Damian Hops Chmiel",64,52,43,1
"2340",309892,"Damian Jakubik",54,56,3,1
"2341",443987,"Damian Kugiel",60,57,1,NA
"2342",113794,"Damian Leandro Casalinuovo",70,122,16,1
"2343",38952,"Damian Macaluso Rojas",67,115,18,1
"2344",195335,"Damian Suarez",76,56,110,1
"2345",465828,"Damian Szymanski",54,64,10,1
"2346",24423,"Damian Tixier",NA,NA,36,1
"2347",24423,"Damian Tixier",NA,NA,36,2
"2348",208315,"Damian Zbozien",66,60,36,1
"2349",27669,"Damiano Ferronetti",74,149,22,1
"2350",179206,"Damiano Schet",63,60,8,1
"2351",190971,"Damiano Zanon",67,56,21,1
"2352",27732,"Damiano Zenoni",77,117,10,1
"2353",46726,"Damien Da Silva",75,121,45,1
"2354",23030,"Damien Delaney",75,139,97,1
"2355",34574,"Damien Duff",81,143,135,1
"2356",473859,"Damien Dussaut",64,60,10,1
"2357",42147,"Damien Germanier",48,114,1,NA
"2358",26290,"Damien Gregorini",NA,NA,77,1
"2359",38434,"Damien Lahaye",58,290,7,1
"2360",172610,"Damien Le Tallec",68,103,1,1
"2361",93347,"Damien Marcq",70,134,90,2
"2362",93347,"Damien Marcq",70,134,90,1
"2363",46004,"Damien Miceli",59,127,1,NA
"2364",26345,"Damien Perquis",75,142,87,1
"2365",26345,"Damien Perquis",75,142,87,2
"2366",93348,"Damien Perrinelle",70,134,5,1
